,Timestamp,Content,Template,Label,DrainTemplate
56,1705291259214,[2024-01-15 12:00:59 +0800] [11552] [INFO] Booting worker with pid: 11552,[<:NUM:>-<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:> <:NUM:>] [<:NUM:>] [INFO] Booting worker with pid: <:NUM:>,0,[<:*:>-<:*:>-<:*:> <:*:>:<:*:>:<:*:> <:*:>] [<:*:>] [INFO] Booting worker with pid: <:*:>
57,1705291259410,[2024-01-15 12:00:59 +0800] [11553] [INFO] Booting worker with pid: 11553,[<:NUM:>-<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:> <:NUM:>] [<:NUM:>] [INFO] Booting worker with pid: <:NUM:>,0,[<:*:>-<:*:>-<:*:> <:*:>:<:*:>:<:*:> <:*:>] [<:*:>] [INFO] Booting worker with pid: <:*:>
58,1705291259510,[2024-01-15 12:00:59 +0800] [11554] [INFO] Booting worker with pid: 11554,[<:NUM:>-<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:> <:NUM:>] [<:NUM:>] [INFO] Booting worker with pid: <:NUM:>,0,[<:*:>-<:*:>-<:*:> <:*:>:<:*:>:<:*:> <:*:>] [<:*:>] [INFO] Booting worker with pid: <:*:>
59,1705291260014,[2024-01-15 12:01:00 +0800] [11555] [INFO] Booting worker with pid: 11555,[<:NUM:>-<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:> <:NUM:>] [<:NUM:>] [INFO] Booting worker with pid: <:NUM:>,0,[<:*:>-<:*:>-<:*:> <:*:>:<:*:>:<:*:> <:*:>] [<:*:>] [INFO] Booting worker with pid: <:*:>
60,1705291247110,[2024-01-15 12:00:47 +0800] [11488] [INFO] Booting worker with pid: 11488,[<:NUM:>-<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:> <:NUM:>] [<:NUM:>] [INFO] Booting worker with pid: <:NUM:>,0,[<:*:>-<:*:>-<:*:> <:*:>:<:*:>:<:*:> <:*:>] [<:*:>] [INFO] Booting worker with pid: <:*:>
61,1705291247701,[2024-01-15 12:00:47 +0800] [11489] [INFO] Booting worker with pid: 11489,[<:NUM:>-<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:> <:NUM:>] [<:NUM:>] [INFO] Booting worker with pid: <:NUM:>,0,[<:*:>-<:*:>-<:*:> <:*:>:<:*:>:<:*:> <:*:>] [<:*:>] [INFO] Booting worker with pid: <:*:>
62,1705291248319,[2024-01-15 12:00:48 +0800] [11493] [INFO] Booting worker with pid: 11493,[<:NUM:>-<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:> <:NUM:>] [<:NUM:>] [INFO] Booting worker with pid: <:NUM:>,0,[<:*:>-<:*:>-<:*:> <:*:>:<:*:>:<:*:> <:*:>] [<:*:>] [INFO] Booting worker with pid: <:*:>
63,1705291248608,[2024-01-15 12:00:48 +0800] [11494] [INFO] Booting worker with pid: 11494,[<:NUM:>-<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:> <:NUM:>] [<:NUM:>] [INFO] Booting worker with pid: <:NUM:>,0,[<:*:>-<:*:>-<:*:> <:*:>:<:*:>:<:*:> <:*:>] [<:*:>] [INFO] Booting worker with pid: <:*:>
64,1705291250199,[2024-01-15 12:00:50 +0800] [11504] [INFO] Booting worker with pid: 11504,[<:NUM:>-<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:> <:NUM:>] [<:NUM:>] [INFO] Booting worker with pid: <:NUM:>,0,[<:*:>-<:*:>-<:*:> <:*:>:<:*:>:<:*:> <:*:>] [<:*:>] [INFO] Booting worker with pid: <:*:>
65,1705291250408,[2024-01-15 12:00:50 +0800] [11505] [INFO] Booting worker with pid: 11505,[<:NUM:>-<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:> <:NUM:>] [<:NUM:>] [INFO] Booting worker with pid: <:NUM:>,0,[<:*:>-<:*:>-<:*:> <:*:>:<:*:>:<:*:> <:*:>] [<:*:>] [INFO] Booting worker with pid: <:*:>
